"Time","Gx","Gy","Gz","Ax","Ay","Az","ts"
"2020-08-27T20:03:45.192",14.02283,308.05969,-12.13074,-2.48645,0.46936,0.33276,17404571
"2020-08-27T20:03:45.209",15.86914,305.2063,-10.95581,-2.23767,0.45166,0.31934,17404586
"2020-08-27T20:03:45.224",16.6626,301.40686,-7.64465,-2.12756,0.44373,0.31482,17404602
"2020-08-27T20:03:45.238",19.72961,292.77039,4.45557,-1.9408,0.41553,0.30029,17404617
"2020-08-27T20:03:45.254",21.48438,288.92517,11.90186,-1.83923,0.39319,0.29163,17404633
"2020-08-27T20:03:45.269",24.49036,281.55518,25.57373,-1.66064,0.33521,0.28174,17404648
"2020-08-27T20:03:45.284",25.177,278.19824,30.79224,-1.47607,0.27209,0.26636,17404664
"2020-08-27T20:03:45.301",25.49744,272.3999,35.46143,-1.37366,0.24207,0.26013,17404679
"2020-08-27T20:03:45.319",24.26147,264.67896,31.61621,-1.14453,0.16809,0.24683,17404695
"2020-08-27T20:03:45.332",22.55249,258.7738,27.08435,-1.01599,0.13989,0.23657,17404711
"2020-08-27T20:03:45.347",17.82227,237.1521,14.09912,-0.74268,0.0946,0.20349,17404726
"2020-08-27T20:03:45.362",15.01465,220.52002,6.50024,-0.62561,0.08264,0.1792,17404741
"2020-08-27T20:03:45.379",9.8114,177.39868,-7.98035,-0.44226,0.06628,0.12854,17404757
"2020-08-27T20:03:45.393",7.62939,152.40479,-13.19885,-0.30554,0.04761,0.08374,17404772
"2020-08-27T20:03:45.409",2.10571,92.60559,-23.92578,-0.23816,0.03296,0.06482,17404788
"2020-08-27T20:03:45.430",-7.53784,18.53943,-35.20203,-0.17676,0.0105,0.03137,17404803
"2020-08-27T20:03:45.441",-13.19885,-20.2179,-40.90881,-0.18298,0.00122,0.02686,17404819
"2020-08-27T20:03:45.458",-25.32959,-97.91565,-50.27771,-0.23792,-0.00732,0.03918,17404834
"2020-08-27T20:03:45.470",-31.49414,-137.63428,-53.87878,-0.28943,-0.01025,0.06323,17404850
"2020-08-27T20:03:45.486",-44.34204,-216.70532,-59.24988,-0.44189,-0.01111,0.11694,17404865
"2020-08-27T20:03:45.504",-51.77307,-256.36292,-60.63843,-0.65247,-0.01428,0.2168,17404881
"2020-08-27T20:03:45.518",-69.87,-339.50806,-60.15015,-0.77783,-0.00928,0.2804,17404897
"2020-08-27T20:03:45.533",-93.85681,-436.37085,-57.87659,-1.104,0.02783,0.44995,17404912
"2020-08-27T20:03:45.549",-108.12378,-487.86926,-56.22864,-1.33472,0.06787,0.5575,17404928
"2020-08-27T20:03:45.564",-134.8114,-499.83215,-50.88806,-1.99927,0.21631,0.80017,17404943
"2020-08-27T20:03:45.579",-143.81409,-499.64905,-47.27173,-2.87402,0.4408,0.98511,17404959
"2020-08-27T20:03:45.596",-146.31653,-500,-43.94531,-3.40149,0.56177,1.04089,17404974
"2020-08-27T20:03:45.614",-127.53296,-500,-47.92786,-4,0.80737,1.0177,17404989
"2020-08-27T20:03:45.627",-110.13794,-500,-50.29297,-3.99573,0.84717,0.92944,17405005
"2020-08-27T20:03:45.650",-64.62097,-494.36951,-60.86731,-4,0.81641,0.68408,17405021
"2020-08-27T20:03:45.663",-38.08594,-445.52612,-67.10815,-4,0.75818,0.55615,17405036
"2020-08-27T20:03:45.688",10.86426,-325.31738,-76.0498,-3.92139,0.53418,0.31799,17405051
"2020-08-27T20:03:45.696",27.80151,-271.8811,-78.06396,-3.34363,0.38513,0.20276,17405067
"2020-08-27T20:03:45.703",46.1731,-191.94031,-75.51575,-3.16101,0.35498,0.19287,17405082
"2020-08-27T20:03:45.718",47.11914,-171.72241,-64.65149,-2.82849,0.27942,0.21436,17405098
"2020-08-27T20:03:45.734",39.53552,-186.90491,-56.62537,-2.66833,0.23706,0.2345,17405113
"2020-08-27T20:03:45.752",12.92419,-241.85181,-38.11646,-2.38062,0.13037,0.25146,17405129
"2020-08-27T20:03:45.765",-4.13513,-267.85278,-27.99988,-2.29468,0.13879,0.26074,17405144
"2020-08-27T20:03:45.780",-28.54919,-307.08313,-11.74927,-2.16553,0.16589,0.28467,17405159
"2020-08-27T20:03:45.796",-37.0636,-322.50977,-5.8136,-2.11877,0.18005,0.29346,17405175
"2020-08-27T20:03:45.811",-47.16492,-345.13855,0.68665,-2.08215,0.18481,0.30908,17405190
"2020-08-27T20:03:45.828",-52.56653,-354.27856,2.71606,-2.1178,0.19153,0.31104,17405207
"2020-08-27T20:03:45.844",-53.78723,-352.90527,2.73132,-2.12,0.20386,0.3042,17405222
"2020-08-27T20:03:45.859",-52.73438,-338.974,1.00708,-2.0625,0.21814,0.26587,17405238
"2020-08-27T20:03:45.874",-50.70496,-327.4231,-1.37329,-1.99475,0.21582,0.24573,17405254
"2020-08-27T20:03:45.890",-45.41016,-299.57581,-7.32422,-1.83752,0.19238,0.19531,17405269
"2020-08-27T20:03:45.905",-43.10608,-284.21021,-9.04846,-1.61877,0.17847,0.14783,17405284
"2020-08-27T20:03:45.921",-39.13879,-257.79724,-10.0708,-1.51892,0.1748,0.13635,17405300
"2020-08-27T20:03:45.936",-35.88867,-237.89978,-9.61304,-1.31702,0.16418,0.11096,17405315
"2020-08-27T20:03:45.952",-34.33228,-229.49219,-9.59778,-1.21838,0.15845,0.10352,17405331
"2020-08-27T20:03:45.967",-30.8075,-213.02795,-8.16345,-1.02161,0.13074,0.0813,17405346
"2020-08-27T20:03:45.983",-30.07507,-204.6814,-6.66809,-0.92505,0.1145,0.0708,17405362
"2020-08-27T20:03:45.998",-29.38843,-190.18555,-3.35693,-0.72998,0.08777,0.0553,17405377
"2020-08-27T20:03:46.015",-29.15955,-184.24988,-2.12097,-0.54272,0.06433,0.03796,17405393
"2020-08-27T20:03:46.030",-28.42712,-174.62158,-1.28174,-0.46814,0.05994,0.0354,17405409
"2020-08-27T20:03:46.045",-24.76501,-163.92517,0.41199,-0.36304,0.04602,0.02185,17405424
"2020-08-27T20:03:46.061",-22.7356,-157.57751,1.93787,-0.32422,0.03149,0.01257,17405440
"2020-08-27T20:03:46.076",-18.99719,-141.29639,5.02014,-0.26636,0.01001,-0.00171,17405455
"2020-08-27T20:03:46.092",-17.1051,-130.85937,6.37817,-0.18787,-0.00488,-0.01294,17405471
"2020-08-27T20:03:46.107",-11.8103,-108.21533,7.94983,-0.15588,-0.00867,-0.01794,17405486
"2020-08-27T20:03:46.122",-5.50842,-87.09717,7.01904,-0.0614,-0.02393,-0.01892,17405501
"2020-08-27T20:03:46.138",-2.54822,-78.33862,5.78308,-0.00757,-0.03955,-0.02173,17405517
"2020-08-27T20:03:46.153",0.94604,-65.49072,1.80054,0.06616,-0.04333,-0.02112,17405532
"2020-08-27T20:03:46.174",3.32642,-59.34143,-0.57983,0.08887,-0.04065,-0.02344,17405548
"2020-08-27T20:03:46.184",9.39941,-45.92896,-3.54004,0.14856,-0.02832,-0.02246,17405563
"2020-08-27T20:03:46.200",13.30566,-39.29138,-3.93677,0.17432,-0.02771,-0.02209,17405579
"2020-08-27T20:03:46.215",21.28601,-26.80969,-3.75366,0.23145,-0.03882,-0.01758,17405594
"2020-08-27T20:03:46.234",27.57263,-17.12036,-3.75366,0.26404,-0.05359,-0.02246,17405610
"2020-08-27T20:03:46.248",30.12085,-12.8479,-3.57056,0.29211,-0.06238,-0.02478,17405625
"2020-08-27T20:03:46.265",33.37097,-6.42395,-3.70789,0.31848,-0.07214,-0.02234,17405641
"2020-08-27T20:03:46.277",34.22546,-2.80762,-3.2959,0.32458,-0.08411,-0.02832,17405656
"2020-08-27T20:03:46.292",32.85217,4.36401,-2.0752,0.34753,-0.11267,-0.02795,17405671
"2020-08-27T20:03:46.308",30.39551,7.32422,-1.4801,0.3363,-0.12598,-0.0304,17405687
"2020-08-27T20:03:46.323",22.72034,12.86316,-0.07629,0.33765,-0.14478,-0.03296,17405702
"2020-08-27T20:03:46.341",13.83972,17.15088,0.73242,0.32678,-0.13623,-0.03674,17405719
"2020-08-27T20:03:46.355",10.25391,19.89746,1.67847,0.31799,-0.13184,-0.04138,17405734
"2020-08-27T20:03:46.371",3.5553,27.6947,3.479,0.27539,-0.12769,-0.04517,17405750
"2020-08-27T20:03:46.386",0.32043,33.0658,4.27246,0.25378,-0.12061,-0.04358,17405765
"2020-08-27T20:03:46.401",-5.09644,44.95239,5.61523,0.19885,-0.11108,-0.0459,17405781
"2020-08-27T20:03:46.417",-6.97327,51.36108,6.19507,0.14575,-0.09497,-0.04724,17405796
"2020-08-27T20:03:46.433",-8.71277,64.20898,6.89697,0.11414,-0.08667,-0.04675,17405811
"2020-08-27T20:03:46.448",-6.91223,78.70483,5.9967,0.04687,-0.07166,-0.03772,17405827
"2020-08-27T20:03:46.464",-4.97437,86.24268,4.57764,0.01599,-0.06714,-0.03503,17405843
"2020-08-27T20:03:46.479",0.41199,100.81482,0.30518,-0.04553,-0.05554,-0.02515,17405858
"2020-08-27T20:03:46.494",3.43323,107.16248,-1.86157,-0.07043,-0.05408,-0.02063,17405874
"2020-08-27T20:03:46.511",9.93347,117.76733,-5.79834,-0.12805,-0.05054,-0.01721,17405889
"2020-08-27T20:03:46.527",13.13782,122.05505,-7.84302,-0.2113,-0.03882,-0.00684,17405904
"2020-08-27T20:03:46.542",18.98193,129.0741,-11.32202,-0.26331,-0.03381,-0.00122,17405920
"2020-08-27T20:03:46.557",23.59009,135.31494,-13.70239,-0.40271,-0.01941,0.00708,17405936
"2020-08-27T20:03:46.572",25.49744,138.79395,-14.49585,-0.48718,-0.01233,0.01208,17405951
"2020-08-27T20:03:46.588",27.34375,146.83533,-15.93018,-0.66919,-0.00061,0.02515,17405967
"2020-08-27T20:03:46.603",26.36719,150.78735,-16.61682,-0.77075,0.00964,0.03491,17405982
"2020-08-27T20:03:46.619",20.69092,159.13391,-16.41846,-1.01111,0.04968,0.06299,17405998
"2020-08-27T20:03:46.634",17.53235,166.35132,-14.20593,-1.26282,0.08118,0.0918,17406013
"2020-08-27T20:03:46.657",14.12964,192.81006,-5.7373,-1.33691,0.0929,0.10706,17406029
"2020-08-27T20:03:46.677",14.45007,229.8584,6.01196,-1.43689,0.10632,0.14624,17406044
"2020-08-27T20:03:46.694",15.27405,249.05396,11.97815,-1.48572,0.11511,0.17175,17406060
"2020-08-27T20:03:46.704",17.48657,282.85217,22.24731,-1.60242,0.12939,0.22925,17406075
"2020-08-27T20:03:46.711",18.28003,296.29517,25.54321,-1.66309,0.13196,0.25403,17406090
"2020-08-27T20:03:46.727",19.104,315.12451,27.87781,-1.77148,0.1438,0.29309,17406106
"2020-08-27T20:03:46.742",19.45496,320.35828,28.33557,-1.90918,0.17126,0.32581,17406121
"2020-08-27T20:03:46.758",21.14868,324.18823,29.67834,-1.96692,0.1814,0.33508,17406137
"2020-08-27T20:03:46.773",24.38354,319.21387,28.13721,-2.06409,0.22449,0.33521,17406152
"2020-08-27T20:03:46.788",26.74866,313.797,27.11487,-2.13269,0.24866,0.33252,17406167
"2020-08-27T20:03:46.804",34.19495,303.69568,23.40698,-2.3103,0.31042,0.32507,17406183
"2020-08-27T20:03:46.819",40.81726,300.85754,20.78247,-2.41821,0.35376,0.33435,17406198
"2020-08-27T20:03:46.835",61.64551,295.36438,11.8866,-2.59924,0.43555,0.3446,17406214
"2020-08-27T20:03:46.851",73.51685,290.14587,4.28772,-2.83521,0.49915,0.34412,17406230
"2020-08-27T20:03:46.866",97.07642,277.4353,-12.89368,-2.97083,0.50916,0.34021,17406245
"2020-08-27T20:03:46.882",113.8916,277.40479,-23.66638,-3.17993,0.48486,0.35242,17406261
"2020-08-27T20:03:46.897",118.98804,282.11975,-26.18408,-3.25781,0.47351,0.36633,17406276
"2020-08-27T20:03:46.913",123.10791,293.3197,-28.07617,-3.39343,0.42456,0.39514,17406292
"2020-08-27T20:03:46.928",120.60547,298.11096,-27.60315,-3.43799,0.4054,0.40332,17406307
"2020-08-27T20:03:46.944",106.58264,306.7627,-22.72034,-3.49658,0.38916,0.40564,17406322
"2020-08-27T20:03:46.959",96.60339,312.07275,-18.31055,-3.44678,0.38147,0.40601,17406338
"2020-08-27T20:03:46.976",75.37842,326.32446,-8.60596,-3.38806,0.38416,0.40979,17406353
"2020-08-27T20:03:46.990",55.66406,337.82959,-1.89209,-3.21472,0.37756,0.42358,17406369
"2020-08-27T20:03:47.005",46.29517,340.31677,-0.38147,-3.12085,0.38086,0.4248,17406384
"2020-08-27T20:03:47.021",29.4342,338.60779,0.90027,-2.90918,0.39258,0.41028,17406400
"2020-08-27T20:03:47.036",23.10181,335.37292,1.38855,-2.79419,0.40015,0.3999,17406415
"2020-08-27T20:03:47.053",14.99939,325.07324,2.01416,-2.54883,0.40491,0.37292,17406432
"2020-08-27T20:03:47.068",11.56616,311.203,0.94604,-2.26868,0.40674,0.32886,17406447
"2020-08-27T20:03:47.084",11.65771,304.79431,1.06812,-2.15002,0.40625,0.31079,17406463
"2020-08-27T20:03:47.099",13.53455,295.02869,1.20544,-1.96704,0.3761,0.28613,17406478
"2020-08-27T20:03:47.114",13.99231,291.56494,0.04578,-1.88733,0.3501,0.27466,17406493
"2020-08-27T20:03:47.130",11.82556,285.70557,-2.19727,-1.70801,0.28845,0.25793,17406509
"2020-08-27T20:03:47.145",9.04846,282.48596,-2.36511,-1.50586,0.24597,0.24207,17406524
"2020-08-27T20:03:47.161",1.84631,274.04785,2.04468,-1.41699,0.22839,0.23279,17406540
"2020-08-27T20:03:47.176",-5.00488,263.71765,12.69531,-1.21912,0.20227,0.21814,17406555
"2020-08-27T20:03:47.193",-7.12585,257.59888,18.98193,-1.10608,0.18958,0.21143,17406571
"2020-08-27T20:03:47.207",-8.28552,239.10522,29.52576,-0.87781,0.16602,0.1792,17406586
"2020-08-27T20:03:47.222",-8.13293,227.23389,33.17261,-0.76306,0.15015,0.1615,17406601
"2020-08-27T20:03:47.238",-6.45447,196.59424,36.63635,-0.54834,0.11853,0.1178,17406617
"2020-08-27T20:03:47.253",-5.58472,177.948,35.64453,-0.46387,0.11011,0.09595,17406632
"2020-08-27T20:03:47.270",-3.34167,137.146,28.83911,-0.32617,0.09534,0.05981,17406648
"2020-08-27T20:03:47.284",-0.36621,91.12549,17.28821,-0.22986,0.08887,0.0387,17406663
"2020-08-27T20:03:47.300",1.35803,65.35339,10.02502,-0.19043,0.08398,0.03003,17406679
"2020-08-27T20:03:47.315",3.44849,4.68445,-8.34656,-0.12341,0.05933,0.01965,17406694
"2020-08-27T20:03:47.330",3.17383,-30.89905,-19.24133,-0.09863,0.04236,0.02441,17406709
"2020-08-27T20:03:47.348",-1.64795,-108.70361,-40.31372,-0.1167,0.00562,0.04578,17406725
"2020-08-27T20:03:47.362",-6.02722,-149.70398,-48.82813,-0.14636,-0.01306,0.0675,17406741
"2020-08-27T20:03:47.377",-19.63806,-238.20496,-61.90491,-0.24109,-0.0564,0.14587,17406756
"2020-08-27T20:03:47.393",-41.64124,-338.63831,-73.02856,-0.45508,-0.09607,0.27588,17406772
"2020-08-27T20:03:47.408",-56.35071,-393.47839,-77.89612,-0.63721,-0.11206,0.36523,17406787
"2020-08-27T20:03:47.423",-94.55872,-497.08557,-82.79419,-1.14722,-0.09131,0.58044,17406802
"2020-08-27T20:03:47.439",-115.66162,-500,-82.53479,-1.46582,-0.03186,0.70349,17406818
"2020-08-27T20:03:47.454",-151.00098,-499.84741,-77.02637,-2.24512,0.16248,0.94104,17406833
"2020-08-27T20:03:47.470",-162.78076,-500,-73.0896,-2.70435,0.29053,1.03601,17406849
"2020-08-27T20:03:47.488",-173.96545,-500,-60.45532,-3.72107,0.62817,1.13354,17406864
"2020-08-27T20:03:47.501",-170.89844,-500,-49.01123,-4,0.9303,1.04871,17406880
"2020-08-27T20:03:47.524",-133.95691,-500,-42.48047,-3.99341,0.96204,0.91931,17406895
"2020-08-27T20:03:47.532",-70.44983,-442.33704,-49.31641,-4,0.9126,0.59924,17406911
"2020-08-27T20:03:47.547",-36.56006,-370.72754,-48.76709,-3.99988,0.78943,0.44714,17406926
"2020-08-27T20:03:47.565",14.4043,-250.82397,-48.30933,-3.51501,0.52234,0.23462,17406942
"2020-08-27T20:03:47.584",29.953,-202.45361,-49.01123,-2.93005,0.37354,0.16736,17406958
"2020-08-27T20:03:47.596",42.46521,-142.4408,-52.8717,-2.79297,0.33032,0.17871,17406973
"2020-08-27T20:03:47.610",31.98242,-145.81299,-65.06348,-2.54004,0.23193,0.22852,17406989
"2020-08-27T20:03:47.626",19.51599,-172.10388,-67.52014,-2.42285,0.19055,0.25623,17407004
"2020-08-27T20:03:47.648",-9.61304,-241.95862,-58.60901,-2.35583,0.18286,0.28552,17407020
"2020-08-27T20:03:47.683",-21.14868,-270.33997,-51.16272,-2.32141,0.19824,0.28796,17407035
"2020-08-27T20:03:47.684",-32.24182,-302.96326,-37.15515,-2.23999,0.26929,0.29395,17407051
"2020-08-27T20:03:47.710",-31.63147,-313.23242,-31.38733,-2.13489,0.29407,0.29944,17407066
"2020-08-27T20:03:47.711",-25.45166,-327.0874,-21.49963,-2.09119,0.29797,0.29614,17407082
"2020-08-27T20:03:47.728",-16.49475,-332.61108,-9.90295,-2.07629,0.302,0.29419,17407097
"2020-08-27T20:03:47.733",-11.93237,-331.25305,-3.37219,-2.07764,0.30273,0.28516,17407112
"2020-08-27T20:03:47.749",-2.94495,-318.02368,9.21631,-1.99011,0.27856,0.24426,17407128
"2020-08-27T20:03:47.764",0.90027,-307.29675,14.19067,-1.91479,0.24841,0.22083,17407143
"2020-08-27T20:03:47.782",4.05884,-281.98242,17.45605,-1.71204,0.16956,0.17859,17407159
"2020-08-27T20:03:47.795",2.60925,-269.94324,16.41846,-1.53894,0.12195,0.13953,17407174
"2020-08-27T20:03:47.810",-2.96021,-246.87195,12.74109,-1.45752,0.10229,0.12585,17407189
"2020-08-27T20:03:47.826",-7.23267,-236.60278,11.07788,-1.31665,0.07593,0.10571,17407205
"2020-08-27T20:03:47.841",-16.47949,-216.9342,7.59888,-1.24963,0.0614,0.09619,17407220
"2020-08-27T20:03:47.859",-28.04565,-197.78442,4.15039,-1.08362,0.03027,0.08057,17407236
"2020-08-27T20:03:47.874",-34.17969,-189.22424,3.08228,-0.99023,0.01965,0.07214,17407252
"2020-08-27T20:03:47.889",-45.30334,-173.67554,1.20544,-0.82556,0.01685,0.05994,17407268
"2020-08-27T20:03:47.904",-48.93494,-166.24451,-0.35095,-0.63818,0.00403,0.05176,17407283
"2020-08-27T20:03:47.920",-54.77905,-153.77808,-2.92969,-0.54407,-0.0094,0.04565,17407299
"2020-08-27T20:03:47.938",-61.09619,-145.64514,-4.34875,-0.43799,-0.01404,0.04297,17407314
"2020-08-27T20:03:47.951",-62.65259,-140.79285,-5.06592,-0.40552,-0.01855,0.03784,17407330
"2020-08-27T20:03:47.987",-64.39209,-127.86865,-5.11169,-0.33215,-0.01489,0.03296,17407345
"2020-08-27T20:03:47.988",-64.17847,-120.55969,-3.93677,-0.28259,-0.00781,0.026,17407361
"2020-08-27T20:03:47.997",-60.36377,-107.8186,-0.82397,-0.1698,0.00549,0.02063,17407376
"2020-08-27T20:03:48.013",-56.6864,-103.0426,0.24414,-0.07544,0.00232,0.0144,17407391
"2020-08-27T20:03:48.028",-49.34692,-93.84155,-0.03052,-0.04053,0.00244,0.00842,17407407
"2020-08-27T20:03:48.043",-40.57312,-81.74133,-2.12097,0.01477,-0.00232,0.00146,17407422
"2020-08-27T20:03:48.059",-35.91919,-74.50867,-2.71606,0.03247,-0.00085,-0.00305,17407438
"2020-08-27T20:03:48.076",-25.92468,-59.08203,-2.70081,0.09412,0.00024,-0.0061,17407453
"2020-08-27T20:03:48.090",-20.24841,-52.09351,-3.00598,0.10645,-0.00684,-0.00684,17407469
"2020-08-27T20:03:48.108",-9.73511,-39.18457,-4.31824,0.14941,-0.01758,-0.01147,17407484
"2020-08-27T20:03:48.121",-4.89807,-33.69141,-5.18799,0.16638,-0.03284,-0.01355,17407500
"2020-08-27T20:03:48.136",3.37219,-22.2168,-6.42395,0.18066,-0.03943,-0.01599,17407515
"2020-08-27T20:03:48.153",10.17761,-10.29968,-6.45447,0.20898,-0.0498,-0.01758,17407531
"2020-08-27T20:03:48.168",13.45825,-4.04358,-6.36292,0.22327,-0.05249,-0.0155,17407546
"2020-08-27T20:03:48.183",19.89746,9.79614,-5.69153,0.25488,-0.06165,-0.01538,17407562
"2020-08-27T20:03:48.200",22.78137,16.99829,-5.27954,0.28979,-0.08313,-0.01135,17407578
"2020-08-27T20:03:48.214",26.79443,30.31921,-3.9978,0.30994,-0.09155,-0.01196,17407593
"2020-08-27T20:03:48.230",29.12903,41.44287,-3.40271,0.32849,-0.10571,-0.00928,17407609
"2020-08-27T20:03:48.245",29.64783,46.6156,-3.54004,0.31409,-0.11255,-0.00769,17407624
"2020-08-27T20:03:48.260",29.67834,59.14307,-3.26538,0.27441,-0.1217,-0.00391,17407639
"2020-08-27T20:03:48.276",29.22058,66.32996,-2.39563,0.24878,-0.12146,-0.00122,17407655
"2020-08-27T20:03:48.291",28.09143,81.08521,0.07629,0.18896,-0.1134,0.00317,17407670
"2020-08-27T20:03:48.308",27.34375,88.07373,1.58691,0.15771,-0.11084,0.00732,17407686
"2020-08-27T20:03:48.322",24.94812,100.5249,4.16565,0.09656,-0.10693,0.01233,17407701
"2020-08-27T20:03:48.338",23.62061,105.71289,5.00488,0.03918,-0.10059,0.01709,17407717
"2020-08-27T20:03:48.353",19.98901,112.83875,5.53894,0.00537,-0.09338,0.01721,17407732
"2020-08-27T20:03:48.371",16.26587,117.55371,5.92041,-0.07092,-0.08081,0.01746,17407748
"2020-08-27T20:03:48.384",14.75525,119.65942,6.39343,-0.10779,-0.07532,0.01868,17407763
"2020-08-27T20:03:48.400",11.68823,122.52808,7.58362,-0.19556,-0.06226,0.01904,17407779
"2020-08-27T20:03:48.415",10.39124,123.04688,7.96509,-0.24304,-0.05371,0.01978,17407794
"2020-08-27T20:03:48.431",8.40759,122.58911,8.08716,-0.35449,-0.03748,0.0166,17407810
"2020-08-27T20:03:48.446",7.49207,122.23816,7.62939,-0.47949,-0.01416,0.01868,17407825
"2020-08-27T20:03:48.462",6.02722,122.34497,6.88171,-0.55493,-0.00391,0.02051,17407841
"2020-08-27T20:03:48.478",3.46375,123.1842,6.37817,-0.72388,0.01563,0.02283,17407856
"2020-08-27T20:03:48.493",2.05994,124.75586,6.5155,-0.81934,0.02271,0.02283,17407872
"2020-08-27T20:03:48.508",-0.88501,131.50024,6.50024,-1.00134,0.04395,0.03821,17407887
"2020-08-27T20:03:48.525",-1.98364,137.37488,6.75964,-1.08093,0.05127,0.04431,17407903
"2020-08-27T20:03:48.539",-2.41089,155.65491,7.41577,-1.27344,0.09729,0.06494,17407918
"2020-08-27T20:03:48.554",-0.45776,169.28101,8.71277,-1.45337,0.13269,0.10156,17407934
"2020-08-27T20:03:48.572",6.60706,200.27161,11.47461,-1.52771,0.14795,0.12561,17407949
"2020-08-27T20:03:48.586",16.35742,231.64368,15.91492,-1.64197,0.16089,0.17053,17407964
"2020-08-27T20:03:48.602",21.01135,245.68176,18.6615,-1.70776,0.16663,0.18994,17407980
"2020-08-27T20:03:48.617",29.93774,269.19556,22.93396,-1.87561,0.18042,0.23669,17407996
"2020-08-27T20:03:48.637",34.37805,278.32031,24.27673,-2.05054,0.19153,0.2793,17408011
"2020-08-27T20:03:48.661",44.05212,293.02979,26.58081,-2.1134,0.19348,0.29626,17408027
"2020-08-27T20:03:48.681",48.40088,298.72131,27.09961,-2.23743,0.20667,0.33191,17408042
"2020-08-27T20:03:48.682",55.3894,305.83191,25.77209,-2.30566,0.22656,0.34619,17408057
"2020-08-27T20:03:48.694",60.92834,305.60303,22.44568,-2.47009,0.27441,0.37122,17408074
"2020-08-27T20:03:48.710",64.14795,304.09241,20.49255,-2.53809,0.28748,0.37378,17408089
"2020-08-27T20:03:48.726",71.50269,300.73547,15.30457,-2.69885,0.29785,0.39795,17408105
"2020-08-27T20:03:48.741",75.22583,299.83521,12.03918,-2.84583,0.28882,0.41138,17408120
"2020-08-27T20:03:48.757",79.69666,299.04175,7.00378,-2.91223,0.28333,0.41467,17408136
"2020-08-27T20:03:48.772",77.8656,302.01721,5.08118,-3.0238,0.28284,0.42444,17408151
"2020-08-27T20:03:48.787",75.66833,304.27551,5.17273,-3.05872,0.28906,0.43677,17408166
"2020-08-27T20:03:48.803",70.49561,304.53491,6.22559,-3.07275,0.29626,0.44189,17408182
"2020-08-27T20:03:48.819",67.81006,301.69678,6.13403,-3.06274,0.29919,0.43665,17408197
"2020-08-27T20:03:48.834",61.9812,291.01562,3.44849,-3.0321,0.30249,0.42017,17408213
"2020-08-27T20:03:48.849",58.34961,285.35461,2.36511,-3.00354,0.31116,0.39404,17408228
"2020-08-27T20:03:48.865",49.33167,278.39661,2.53296,-2.98401,0.3103,0.37878,17408244
"2020-08-27T20:03:48.880",40.05432,278.74756,6.10352,-2.90027,0.30042,0.36279,17408259
"2020-08-27T20:03:48.896",36.01074,280.77698,7.93457,-2.83289,0.30103,0.35852,17408275
"2020-08-27T20:03:48.912",31.21948,284.2865,10.65063,-2.64478,0.31299,0.35217,17408291
"2020-08-27T20:03:48.927",29.953,284.14917,11.18469,-2.53577,0.3158,0.34509,17408306
"2020-08-27T20:03:48.942",28.42712,282.07397,11.73401,-2.33008,0.31299,0.33069,17408322
"2020-08-27T20:03:48.958",28.35083,281.82983,11.8866,-2.11829,0.31653,0.32007,17408337
"2020-08-27T20:03:48.973",29.34265,281.52466,14.12964,-2.01562,0.31982,0.31848,17408352
"2020-08-27T20:03:48.989",33.40149,280.51758,20.06531,-1.82251,0.29919,0.31702,17408368
"2020-08-27T20:03:49.004",35.64453,279.80042,22.23206,-1.71753,0.28894,0.31299,17408383
