Time	Gx	Gy	Gz	Ax	Ay	Az
13379	20.16	-45.35	-12.13	-0.00	-0.13	0.09
13398	14.91	-38.15	-40.80	0.01	-0.15	0.12
13417	13.03	-34.53	-55.98	-0.02	-0.15	0.19
13436	9.41	-28.85	-81.76	-0.02	-0.15	0.22
13455	6.42	-24.83	-98.53	-0.01	-0.17	0.26
13475	7.97	-16.94	-115.30	0.03	-0.21	0.32
13493	9.05	-7.52	-132.75	0.03	-0.16	0.36
13513	5.89	1.91	-142.04	0.02	-0.19	0.41
13531	9.05	7.77	-150.25	0.03	-0.24	0.48
13549	12.05	10.60	-156.17	0.03	-0.14	0.58
13568	10.85	15.34	-163.27	0.02	-0.11	0.60
13586	4.58	17.78	-157.90	0.04	-0.11	0.65
13605	4.15	21.65	-151.92	0.10	-0.18	0.71
13623	6.58	30.59	-154.66	0.15	-0.07	0.84
13641	-1.37	39.55	-153.69	0.11	-0.05	0.91
13661	-4.41	41.41	-149.67	0.12	-0.11	1.00
13679	-4.44	43.81	-142.55	0.17	-0.08	1.04
13697	-9.20	52.38	-142.00	0.17	0.03	1.06
13716	-24.19	56.63	-142.00	0.09	0.06	1.09
13734	-36.15	49.16	-138.17	0.07	0.06	1.21
13753	-42.34	44.46	-135.76	0.13	0.08	1.29
13771	-55.98	40.51	-132.23	0.12	0.03	1.24
13788	-58.27	38.21	-133.73	0.21	-0.04	1.23
13808	-55.19	45.67	-136.09	0.27	-0.10	1.43
13827	-37.43	50.03	-138.49	0.15	-0.26	1.47
13845	-5.42	44.42	-142.18	0.18	-0.28	1.47
13864	20.78	47.26	-144.91	0.22	-0.13	1.56
13882	27.63	48.57	-144.41	0.13	-0.05	1.64
13900	30.90	33.08	-137.70	-0.04	0.07	1.70
13919	22.72	5.51	-127.43	0.00	0.19	1.67
13937	2.61	-11.72	-115.37	0.14	0.27	1.61
13956	-10.22	-14.25	-108.67	0.19	0.30	1.62
13974	-38.12	-15.27	-92.97	0.18	0.30	1.65
13993	-62.04	-17.78	-75.39	0.20	0.23	1.66
14012	-77.99	-19.74	-56.49	0.24	0.17	1.68
14031	-86.04	-14.91	-35.83	0.30	0.09	1.64
14050	-84.49	-4.43	-15.32	0.30	-0.01	1.61
14069	-72.65	4.70	2.50	0.26	-0.09	1.61
14088	-63.54	8.26	10.31	0.28	-0.14	1.61
14106	-42.51	16.49	24.66	0.28	-0.15	1.59
14123	-18.98	25.38	36.96	0.26	-0.16	1.56
14143	0.81	31.94	51.32	0.20	-0.11	1.55
14161	14.57	32.68	68.89	0.15	-0.07	1.52
14178	18.08	31.17	77.82	0.13	-0.01	1.51
14196	14.68	24.72	96.48	0.07	0.08	1.47
14213	2.43	11.72	117.51	0.00	0.11	1.41
14230	-5.08	3.85	128.57	-0.02	0.09	1.37
14249	-19.79	-12.51	147.77	0.01	0.07	1.35
