Time	Gx	Gy	Gz	Ax	Ay	Az	Deadlift	Squat	Rest	RowLeft	RowRight	Swing	
60463	-0	1	0	0.07	-0.05	1.00	0.03	0.00	0.97	0.00	0.00	0.00
60497	-0	1	0	0.07	-0.05	0.99	0.03	0.00	0.97	0.00	0.00	0.00
60530	-0	0	0	0.06	-0.04	1.00	0.03	0.00	0.97	0.00	0.00	0.00
60565	-0	-0	0	0.07	-0.04	1.00	0.03	0.00	0.97	0.00	0.00	0.00
60598	-1	1	0	0.07	-0.05	0.99	0.03	0.00	0.97	0.00	0.00	0.00
60632	-0	1	0	0.06	-0.05	1.00	0.03	0.00	0.97	0.00	0.00	0.00
60666	-0	0	0	0.07	-0.04	1.00	0.04	0.00	0.96	0.00	0.00	0.00
60699	-0	0	0	0.07	-0.05	0.99	0.05	0.00	0.95	0.00	0.00	0.00
60733	-0	1	0	0.06	-0.04	1.00	0.03	0.00	0.97	0.00	0.00	0.00
60767	-1	0	0	0.07	-0.04	1.00	0.03	0.00	0.97	0.00	0.00	0.00
60800	-0	0	0	0.07	-0.05	0.99	0.03	0.00	0.97	0.00	0.00	0.00
60834	-0	1	0	0.07	-0.05	1.00	0.03	0.00	0.97	0.00	0.00	0.00
60868	-0	1	0	0.06	-0.04	1.00	0.03	0.00	0.97	0.00	0.00	0.00
60901	-0	-0	0	0.07	-0.04	0.99	0.04	0.00	0.96	0.00	0.00	0.00
60935	-0	0	0	0.07	-0.04	1.00	0.03	0.00	0.97	0.00	0.00	0.00
60969	-1	1	0	0.07	-0.05	1.00	0.02	0.00	0.98	0.00	0.00	0.00
61003	-0	0	0	0.07	-0.05	0.99	0.03	0.00	0.97	0.00	0.00	0.00
61037	-0	1	0	0.07	-0.05	1.00	0.05	0.00	0.95	0.00	0.00	0.00
61073	-0	0	0	0.07	-0.05	1.00	0.05	0.00	0.95	0.00	0.00	0.00
61107	0	0	0	0.07	-0.04	1.00	0.03	0.00	0.97	0.00	0.00	0.00
61141	-1	1	0	0.06	-0.04	1.00	0.03	0.00	0.97	0.00	0.00	0.00
61176	-1	0	0	0.06	-0.04	1.00	0.03	0.00	0.97	0.00	0.00	0.00
61210	-1	0	0	0.07	-0.06	1.00	0.05	0.00	0.95	0.00	0.00	0.00
61245	1	1	0	0.07	-0.05	1.00	0.04	0.00	0.96	0.00	0.00	0.00
61279	1	1	0	0.05	-0.02	0.99	0.03	0.00	0.97	0.00	0.00	0.00
61312	-3	-1	0	0.07	-0.05	1.00	0.03	0.00	0.97	0.00	0.00	0.00
61348	-1	0	0	0.08	-0.07	1.01	0.03	0.00	0.97	0.00	0.00	0.00
61383	3	1	0	0.07	-0.04	1.00	0.04	0.00	0.96	0.00	0.00	0.00
61416	0	0	0	0.06	-0.02	0.99	0.05	0.00	0.95	0.00	0.00	0.00
61450	-3	0	0	0.07	-0.05	1.00	0.04	0.00	0.96	0.00	0.00	0.00
61485	-0	1	0	0.07	-0.06	1.01	0.03	0.00	0.97	0.00	0.00	0.00
61519	1	1	0	0.07	-0.04	0.99	0.02	0.00	0.98	0.00	0.00	0.00
61552	-1	0	0	0.06	-0.04	1.00	0.03	0.00	0.97	0.00	0.00	0.00
61587	-2	0	0	0.07	-0.06	1.01	0.03	0.00	0.97	0.00	0.00	0.00
61621	1	0	0	0.07	-0.05	0.99	0.03	0.00	0.97	0.00	0.00	0.00
61655	1	0	0	0.07	-0.03	0.99	0.03	0.00	0.97	0.00	0.00	0.00
61689	-2	0	0	0.07	-0.05	1.00	0.03	0.00	0.97	0.00	0.00	0.00
61724	-1	1	0	0.06	-0.06	1.00	0.03	0.00	0.97	0.00	0.00	0.00
61759	2	-0	0	0.06	-0.04	1.00	0.04	0.00	0.96	0.00	0.00	0.00
